id,type,url,payload,user_id,session_id,received_at,created_at,domain
36150,time-spent,www.etsy.com/,"{""duration"":5002}",73af51b2-2044-40d1-997f-4872caf25fed,8e802380-9da9-46f9-8c3a-52f614088433,2025-05-21T01:30:24.488263+00:00,2025-05-21T01:30:24.488263+00:00,etsy.com
36151,page-view,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,,eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:53:34.175641+00:00,2025-05-21T10:53:34.175641+00:00,apple.com
36152,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5001}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:53:38.873266+00:00,2025-05-21T10:53:38.873266+00:00,apple.com
36153,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5001}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:53:43.846395+00:00,2025-05-21T10:53:43.846395+00:00,apple.com
36154,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5000}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:53:48.857735+00:00,2025-05-21T10:53:48.857735+00:00,apple.com
36155,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5000}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:53:53.865904+00:00,2025-05-21T10:53:53.865904+00:00,apple.com
36156,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5000}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:53:58.857172+00:00,2025-05-21T10:53:58.857172+00:00,apple.com
36157,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":4999}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:54:03.853659+00:00,2025-05-21T10:54:03.853659+00:00,apple.com
36158,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5001}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:54:13.045033+00:00,2025-05-21T10:54:13.045033+00:00,apple.com
36159,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":4999}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:54:13.81095+00:00,2025-05-21T10:54:13.81095+00:00,apple.com
36160,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5001}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:54:18.810681+00:00,2025-05-21T10:54:18.810681+00:00,apple.com
36161,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5000}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:54:23.842607+00:00,2025-05-21T10:54:23.842607+00:00,apple.com
36162,time-spent,developer.apple.com/documentation/foundation/instantiating-attributed-strings-with-markdown-syntax,"{""duration"":5000}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:54:28.829536+00:00,2025-05-21T10:54:28.829536+00:00,apple.com
36163,page-view,developer.apple.com/forums/thread/126724,,eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:57:11.565429+00:00,2025-05-21T10:57:11.565429+00:00,apple.com
36164,time-spent,developer.apple.com/forums/thread/126724,"{""duration"":5001}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:57:16.232578+00:00,2025-05-21T10:57:16.232578+00:00,apple.com
36165,time-spent,developer.apple.com/forums/thread/126724,"{""duration"":5001}",eac3af3c-edee-4b88-ba5b-09cdd3956b74,f23b67de-1da0-49dd-b795-6016704764fe,2025-05-21T10:57:21.281016+00:00,2025-05-21T10:57:21.281016+00:00,apple.com
36166,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-05-21T12:44:24.977706+00:00,2025-05-21T12:44:24.977706+00:00,lessextension.com
36167,page-view,www.amazon.co.uk/ap/signin,,ddb693bf-df31-4881-a0de-5cca527b0504,895ee697-1b2e-4f82-861e-cdc23231157e,2025-05-21T14:05:06.715387+00:00,2025-05-21T14:05:06.715387+00:00,amazon.co.uk
36168,time-spent,www.amazon.co.uk/ap/signin,"{""duration"":5002}",ddb693bf-df31-4881-a0de-5cca527b0504,895ee697-1b2e-4f82-861e-cdc23231157e,2025-05-21T14:05:11.454666+00:00,2025-05-21T14:05:11.454666+00:00,amazon.co.uk
36169,page-view,idmsa.apple.com/appleauth/auth/authorize/signin,,0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:13:40.255264+00:00,2025-05-21T15:13:40.255264+00:00,apple.com
36170,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:13:44.892776+00:00,2025-05-21T15:13:44.892776+00:00,apple.com
36171,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5005}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:13:49.864087+00:00,2025-05-21T15:13:49.864087+00:00,apple.com
36172,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":4993}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:13:54.815575+00:00,2025-05-21T15:13:54.815575+00:00,apple.com
36173,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:13:59.849044+00:00,2025-05-21T15:13:59.849044+00:00,apple.com
36174,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":7068}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:29.820079+00:00,2025-05-21T15:14:29.820079+00:00,apple.com
36175,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:34.844575+00:00,2025-05-21T15:14:34.844575+00:00,apple.com
36176,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5002}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:39.798661+00:00,2025-05-21T15:14:39.798661+00:00,apple.com
36177,page-view,idmsa.apple.com/appleauth/auth/signin,,0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:42.737785+00:00,2025-05-21T15:14:42.737785+00:00,apple.com
36178,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:44.804795+00:00,2025-05-21T15:14:44.804795+00:00,apple.com
36179,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:47.274803+00:00,2025-05-21T15:14:47.274803+00:00,apple.com
36180,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:49.796786+00:00,2025-05-21T15:14:49.796786+00:00,apple.com
36181,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:52.416633+00:00,2025-05-21T15:14:52.416633+00:00,apple.com
36182,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:54.790636+00:00,2025-05-21T15:14:54.790636+00:00,apple.com
36183,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:57.233465+00:00,2025-05-21T15:14:57.233465+00:00,apple.com
36184,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:14:59.834132+00:00,2025-05-21T15:14:59.834132+00:00,apple.com
36185,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:02.464805+00:00,2025-05-21T15:15:02.464805+00:00,apple.com
36186,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:04.803345+00:00,2025-05-21T15:15:04.803345+00:00,apple.com
36187,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":2726}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:07.181581+00:00,2025-05-21T15:15:07.181581+00:00,apple.com
36188,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":4998}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:09.769682+00:00,2025-05-21T15:15:09.769682+00:00,apple.com
36189,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:12.222804+00:00,2025-05-21T15:15:12.222804+00:00,apple.com
36190,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":5001}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:14.787893+00:00,2025-05-21T15:15:14.787893+00:00,apple.com
36191,time-spent,idmsa.apple.com/appleauth/auth/signin,"{""duration"":5000}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:17.219783+00:00,2025-05-21T15:15:17.219783+00:00,apple.com
36192,time-spent,idmsa.apple.com/appleauth/auth/authorize/signin,"{""duration"":4999}",0b7cd927-52ef-434b-8b2e-9c63281c6327,bd48f3c0-5dd1-4782-9aaa-c0ceef48c548,2025-05-21T15:15:19.727445+00:00,2025-05-21T15:15:19.727445+00:00,apple.com
36217,page-view,www.etsy.com/,,73af51b2-2044-40d1-997f-4872caf25fed,283ff497-9226-4d9d-8e5c-ebb247111864,2025-05-22T11:55:02.648227+00:00,2025-05-22T11:55:02.648227+00:00,etsy.com
36218,time-spent,www.etsy.com/,"{""duration"":5010}",73af51b2-2044-40d1-997f-4872caf25fed,283ff497-9226-4d9d-8e5c-ebb247111864,2025-05-22T11:55:07.324787+00:00,2025-05-22T11:55:07.324787+00:00,etsy.com
36219,time-spent,www.etsy.com/,"{""duration"":5000}",73af51b2-2044-40d1-997f-4872caf25fed,283ff497-9226-4d9d-8e5c-ebb247111864,2025-05-22T11:55:12.239037+00:00,2025-05-22T11:55:12.239037+00:00,etsy.com
36220,time-spent,www.etsy.com/,"{""duration"":5003}",73af51b2-2044-40d1-997f-4872caf25fed,283ff497-9226-4d9d-8e5c-ebb247111864,2025-05-22T11:55:17.955632+00:00,2025-05-22T11:55:17.955632+00:00,etsy.com
36221,page-view,support.apple.com/ipad/repair,,ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:22:51.940392+00:00,2025-05-22T12:22:51.940392+00:00,apple.com
36222,page-view,support.apple.com/ipad/repair,,ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:24:35.430242+00:00,2025-05-22T12:24:35.430242+00:00,apple.com
36223,time-spent,support.apple.com/ipad/repair,"{""duration"":5003}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:24:40.227418+00:00,2025-05-22T12:24:40.227418+00:00,apple.com
36224,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:24:45.328003+00:00,2025-05-22T12:24:45.328003+00:00,apple.com
36225,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:24:50.188858+00:00,2025-05-22T12:24:50.188858+00:00,apple.com
36226,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:24:55.207875+00:00,2025-05-22T12:24:55.207875+00:00,apple.com
36227,time-spent,support.apple.com/ipad/repair,"{""duration"":4998}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:00.200558+00:00,2025-05-22T12:25:00.200558+00:00,apple.com
36228,time-spent,support.apple.com/ipad/repair,"{""duration"":5001}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:05.280016+00:00,2025-05-22T12:25:05.280016+00:00,apple.com
36229,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:10.18476+00:00,2025-05-22T12:25:10.18476+00:00,apple.com
36230,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:15.151315+00:00,2025-05-22T12:25:15.151315+00:00,apple.com
36231,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:20.181314+00:00,2025-05-22T12:25:20.181314+00:00,apple.com
36232,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:25.200738+00:00,2025-05-22T12:25:25.200738+00:00,apple.com
36233,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:30.17493+00:00,2025-05-22T12:25:30.17493+00:00,apple.com
36234,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:35.21089+00:00,2025-05-22T12:25:35.21089+00:00,apple.com
36235,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:40.188575+00:00,2025-05-22T12:25:40.188575+00:00,apple.com
36236,time-spent,support.apple.com/ipad/repair,"{""duration"":5001}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:45.231411+00:00,2025-05-22T12:25:45.231411+00:00,apple.com
36237,time-spent,support.apple.com/ipad/repair,"{""duration"":5002}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:50.213433+00:00,2025-05-22T12:25:50.213433+00:00,apple.com
36238,time-spent,support.apple.com/ipad/repair,"{""duration"":5003}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:25:55.226557+00:00,2025-05-22T12:25:55.226557+00:00,apple.com
36239,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:00.179707+00:00,2025-05-22T12:26:00.179707+00:00,apple.com
36240,time-spent,support.apple.com/ipad/repair,"{""duration"":5001}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:05.223495+00:00,2025-05-22T12:26:05.223495+00:00,apple.com
36241,time-spent,support.apple.com/ipad/repair,"{""duration"":4996}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:10.237882+00:00,2025-05-22T12:26:10.237882+00:00,apple.com
36242,time-spent,support.apple.com/ipad/repair,"{""duration"":5003}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:15.239203+00:00,2025-05-22T12:26:15.239203+00:00,apple.com
36243,time-spent,support.apple.com/ipad/repair,"{""duration"":4995}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:20.47262+00:00,2025-05-22T12:26:20.47262+00:00,apple.com
36244,time-spent,support.apple.com/ipad/repair,"{""duration"":5005}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:25.205975+00:00,2025-05-22T12:26:25.205975+00:00,apple.com
36245,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:30.171766+00:00,2025-05-22T12:26:30.171766+00:00,apple.com
36246,time-spent,support.apple.com/ipad/repair,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:35.235865+00:00,2025-05-22T12:26:35.235865+00:00,apple.com
36247,time-spent,support.apple.com/ipad/repair,"{""duration"":5000}",ddb693bf-df31-4881-a0de-5cca527b0504,1f2dd3c0-14a5-4c2f-a15e-1aa8dc2f68cc,2025-05-22T12:26:40.200767+00:00,2025-05-22T12:26:40.200767+00:00,apple.com
36248,uninstall,www.lessextension.com/goodbye,,1743172c-5949-41b4-ab7c-ea73b91d4848,a061cca7-96b8-488e-ac52-eaef6e871d7f,2025-05-22T13:51:17.785162+00:00,2025-05-22T13:51:17.785162+00:00,lessextension.com
36249,on-onboarding,www.lessextension.com/onboarding,"""""",none,none,2025-05-22T13:51:25.703374+00:00,2025-05-22T13:51:25.703374+00:00,lessextension.com
36250,page-view,discussions.apple.com/thread/255346199,,ddb693bf-df31-4881-a0de-5cca527b0504,f9bb6395-2a42-414a-aac1-2271c2c8ae54,2025-05-22T17:32:16.690593+00:00,2025-05-22T17:32:16.690593+00:00,apple.com
36251,time-spent,discussions.apple.com/thread/255346199,"{""duration"":5001}",ddb693bf-df31-4881-a0de-5cca527b0504,f9bb6395-2a42-414a-aac1-2271c2c8ae54,2025-05-22T17:32:21.478482+00:00,2025-05-22T17:32:21.478482+00:00,apple.com
36252,time-spent,discussions.apple.com/thread/255346199,"{""duration"":5001}",ddb693bf-df31-4881-a0de-5cca527b0504,f9bb6395-2a42-414a-aac1-2271c2c8ae54,2025-05-22T17:32:26.532145+00:00,2025-05-22T17:32:26.532145+00:00,apple.com
36253,time-spent,discussions.apple.com/thread/255346199,"{""duration"":4999}",ddb693bf-df31-4881-a0de-5cca527b0504,f9bb6395-2a42-414a-aac1-2271c2c8ae54,2025-05-22T17:32:31.449357+00:00,2025-05-22T17:32:31.449357+00:00,apple.com
36254,time-spent,discussions.apple.com/thread/255346199,"{""duration"":5012}",ddb693bf-df31-4881-a0de-5cca527b0504,f9bb6395-2a42-414a-aac1-2271c2c8ae54,2025-05-22T17:32:36.42874+00:00,2025-05-22T17:32:36.42874+00:00,apple.com
36255,from-directs,www.lessextension.com/,"""chrome_extensions""",less-website,none,2025-05-22T20:54:54.201555+00:00,2025-05-22T20:54:54.201555+00:00,lessextension.com
36256,open-popup,kcgblchgejkpnemehaojecgbamdiacml/popup.html,,0923b647-997c-466d-b7ce-3ae6246ce5d7,1b4b4f60-70fb-41d8-bc64-2d5fdab83f3c,2025-05-22T21:32:00.35435+00:00,2025-05-22T21:32:00.35435+00:00,shop.app
36257,active,kcgblchgejkpnemehaojecgbamdiacml/popup.html,false,0923b647-997c-466d-b7ce-3ae6246ce5d7,1b4b4f60-70fb-41d8-bc64-2d5fdab83f3c,2025-05-22T21:32:01.427964+00:00,2025-05-22T21:32:01.427964+00:00,shop.app
36258,page-view,www.amazon.com/,,ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:33.006339+00:00,2025-05-22T23:35:33.006339+00:00,amazon.com
36259,time-spent,www.amazon.com/,"{""duration"":5003}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:37.675593+00:00,2025-05-22T23:35:37.675593+00:00,amazon.com
36260,time-spent,www.amazon.com/,"{""duration"":5012}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:42.717515+00:00,2025-05-22T23:35:42.717515+00:00,amazon.com
36261,time-spent,www.amazon.com/,"{""duration"":2959}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:45.712044+00:00,2025-05-22T23:35:45.712044+00:00,amazon.com
36262,page-view,www.amazon.com/gp/css/order-history,,ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:47.500807+00:00,2025-05-22T23:35:47.500807+00:00,amazon.com
36263,time-spent,www.amazon.com/gp/css/order-history,"{""duration"":5003}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:52.474581+00:00,2025-05-22T23:35:52.474581+00:00,amazon.com
36264,time-spent,www.amazon.com/gp/css/order-history,"{""duration"":5007}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:35:57.513837+00:00,2025-05-22T23:35:57.513837+00:00,amazon.com
36265,page-view,www.amazon.de/,,ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:36:02.698463+00:00,2025-05-22T23:36:02.698463+00:00,amazon.de
36266,time-spent,www.amazon.de/,"{""duration"":5004}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:36:07.618123+00:00,2025-05-22T23:36:07.618123+00:00,amazon.de
36267,time-spent,www.amazon.de/,"{""duration"":138}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:36:07.813939+00:00,2025-05-22T23:36:07.813939+00:00,amazon.de
36268,page-view,www.amazon.de/-/en/gp/css/order-history,,ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:36:09.797825+00:00,2025-05-22T23:36:09.797825+00:00,amazon.de
36269,time-spent,www.amazon.de/-/en/gp/css/order-history,"{""duration"":5014}",ddb693bf-df31-4881-a0de-5cca527b0504,eeee91ea-3e28-48f1-aa88-2affc2f9e583,2025-05-22T23:36:14.777281+00:00,2025-05-22T23:36:14.777281+00:00,amazon.de
